9868.HK	4.3	1.5	2.0	1.0	1.0	0.0	2.0	0.5	1.5	0.0	0.5	1.0	1.0	0.0	1.0	0.0	13
9888.HK	5.2	1.5	2.0	1.0	1.0	0.0	2.0	1.5	2.0	0.0	1.0	2.0	1.0	0.5	0.0	0.0	13
9896.HK	5.5	1.5	2.0	1.0	1.0	0.0	2.0	0.0	0.5	1.0	0.5	2.0	2.0	1.0	2.0	0.0	13
9901.HK	6.7	2.0	2.0	1.0	1.0	2.0	1.5	2.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	0.5	12
9926.HK	5.2	1.5	2.0	1.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	12
9961.HK	6.3	1.5	2.0	1.0	1.0	0.0	2.0	2.0	1.0	1.5	1.0	2.0	2.0	1.0	1.0	0.0	13
9988.HK	4.5	1.5	2.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	1.0	1.0	1.0	0.5	0.5	0.0	13
9992.HK	5.5	1.5	0.5	1.0	1.0	0.0	2.0	1.0	1.0	2.0	0.5	1.0	1.0	2.0	2.0	0.0	11
9999.HK	5.3	2.0	2.0	1.0	1.0	0.0	1.0	0.5	1.0	1.5	0.5	1.0	1.0	1.5	2.0	0.0	12
IART	5.8	1.0	2.0	1.0	0.5	1.0	1.0	2.0	1.0	0.0	2.0	1.0	2.0	1.0	1.5	0.5	13
IBCP	6.2	1.0	1.5	1.0	1.5	2.0	2.0	1.5	1.0	1.0	2.0	1.0	1.0	0.5	0.5	1.0	11
IBKR	6.7	1.5	1.5	1.0	1.5	1.0	2.0	1.5	0.0	1.5	2.0	1.0	2.0	1.0	0.5	2.0	14
IBRX	5.5	1.5	2.0	1.0	0.0	2.0	1.5	0.0	1.0	1.0	0.5	1.0	1.0	0.0	2.0	2.0	12
ICFI	6.2	1.5	1.5	1.0	1.5	2.0	1.5	1.0	1.0	1.0	2.0	1.0	2.0	1.0	0.5	0.0	13
ICHR	6.2	2.0	2.0	1.0	1.0	1.0	1.5	2.0	1.0	0.0	2.0	1.0	1.0	0.5	0.5	2.0	13
ICLR	4.5	1.5	1.5	1.0	1.5	1.0	1.5	0.5	1.0	0.5	2.0	0.0	1.0	0.5	0.0	0.0	14
ICUI	6.7	2.0	2.0	1.0	1.0	1.0	2.0	2.0	1.0	0.5	2.0	2.0	1.0	0.5	0.5	1.5	13
IDCC	7.7	2.0	2.0	1.0	0.5	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.5	0.5	0.5	13
IDXX	6.0	1.5	2.0	1.0	1.5	0.0	1.5	1.5	1.0	2.0	2.0	1.0	1.0	2.0	0.0	0.0	14
IDYA	6.3	2.0	2.0	1.0	0.5	2.0	1.5	2.0	1.5	0.0	2.0	1.0	1.0	0.0	0.5	2.0	14
IFRX	5.7	1.5	2.0	1.0	1.0	2.0	2.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.5	2.0	14
IGIC	5.3	1.5	1.5	1.0	1.5	1.0	2.0	0.5	1.0	1.5	1.0	0.0	0.0	1.0	2.0	0.5	13
IHRT	5.2	0.5	0.5	1.0	1.0	0.0	2.0	0.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	1.5	12
IIIV	4.3	1.5	2.0	1.0	0.0	0.0	1.5	1.5	1.0	1.0	2.0	0.0	0.0	1.0	0.5	0.0	11
ILMN	7.0	1.5	0.5	1.0	0.5	2.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	1.5	0.0	2.0	14
IMCR	4.2	1.5	2.0	1.0	0.5	2.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.5	13
IMMR	7.0	1.5	2.0	1.0	1.0	2.0	2.0	2.0	1.0	0.5	1.5	2.0	2.0	0.5	1.5	0.5	13
IMMX	5.8	2.0	2.0	1.0	0.5	2.0	1.0	0.0	1.5	0.0	2.0	1.0	1.0	0.0	1.5	2.0	14
IMNM	5.8	2.0	2.0	1.0	0.5	2.0	2.0	0.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	2.0	13
IMRX	4.7	2.0	2.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	1.5	1.0	1.0	0.0	1.5	0.0	13
IMSR	5.0	1.5	2.0	1.0	0.5	1.0	2.0	2.0	1.0	0.0	0.5	1.0	1.0	0.0	1.5	0.0	13
IMTX	5.3	2.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.5	1.0	1.0	0.0	1.5	2.0	13
IMUX	5.3	2.0	2.0	1.0	1.0	1.0	0.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	2.0	13
IMVT	5.7	2.0	2.0	1.0	0.5	1.0	0.5	1.5	1.0	0.0	1.5	1.0	1.0	0.0	2.0	2.0	13
IMXI	5.7	1.0	0.5	1.0	1.0	1.0	2.0	0.0	1.0	1.0	2.0	2.0	2.0	1.0	1.0	0.5	13
INBK	6.2	1.5	1.0	1.0	1.5	2.0	2.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	1.5	1.0	11
INBX	5.8	2.0	2.0	1.0	0.0	2.0	1.5	0.0	1.0	0.0	2.0	1.0	1.0	0.0	2.0	2.0	13
INBX.CVR	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0
INCY	7.3	1.5	1.5	1.0	1.0	2.0	1.5	2.0	1.0	2.0	2.0	1.0	1.0	2.0	0.5	2.0	14
INDB	5.5	1.0	1.5	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	0.5	0.5	1.0	11
INDI	4.5	2.0	2.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	0.5	0.0	13
INDV	6.2	2.0	2.0	1.0	0.5	0.0	1.5	2.0	1.0	1.0	2.0	0.0	1.0	2.0	0.5	2.0	12
INGN	5.7	1.5	2.0	1.0	1.0	0.0	2.0	2.0	1.0	0.0	2.0	2.0	1.0	0.0	1.5	0.0	13
INIO	5.2	2.0	2.0	1.0	0.5	0.5	1.0	2.0	1.0	1.0	1.5	1.0	1.0	1.0	0.0	0.0	11
INKT	6.3	1.5	2.0	1.0	1.5	2.0	2.0	2.0	1.0	1.0	0.0	1.0	2.0	0.0	2.0	0.0	12
INMD	5.8	1.0	1.5	1.0	1.5	1.0	2.0	1.0	1.0	1.0	1.5	1.0	1.0	1.0	1.5	0.5	13
INO	3.7	1.5	2.0	1.0	0.0	1.5	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	13
INOD	6.7	1.5	2.0	1.0	0.5	0.0	2.0	2.0	1.0	2.0	1.5	2.0	2.0	1.5	0.5	0.5	13
INSE	6.0	1.5	2.0	1.0	1.0	0.0	2.0	2.0	1.0	1.0	2.0	1.0	2.0	0.5	1.0	0.0	12
INSM	5.2	2.0	2.0	1.0	1.0	1.0	1.5	2.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	13
INTA	4.7	0.5	0.0	1.0	1.0	2.0	2.0	2.0	1.0	0.0	2.0	0.0	1.0	0.0	1.5	0.0	13
INTC	6.7	1.0	1.5	1.0	1.5	2.0	0.0	2.0	1.5	0.0	1.5	2.0	2.0	0.5	1.5	2.0	14
INTR	6.0	1.5	2.0	1.0	1.5	1.0	2.0	1.0	1.0	1.5	1.0	1.0	1.0	0.5	2.0	0.0	12
INTS	4.2	1.5	2.0	1.0	1.5	0.0	2.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.5	0.0	13
INTU	5.5	1.5	1.5	1.0	1.5	0.0	1.0	1.5	0.0	1.5	2.0	2.0	1.0	1.5	0.5	0.0	14
INV.US	4.5	1.5	2.0	1.0	0.5	0.0	2.0	0.5	1.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	14
INVA	5.8	2.0	2.0	1.0	0.5	0.0	1.5	1.5	1.0	2.0	2.0	1.0	1.0	1.0	0.5	0.5	13
INVE	5.3	1.0	2.0	1.0	1.5	1.0	1.5	2.0	1.0	0.0	1.5	1.0	1.0	0.0	1.5	0.0	13
INVZ	4.3	1.0	2.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	0.5	2.0	2.0	0.0	0.5	0.0	13
IONS	4.5	2.0	2.0	1.0	0.5	0.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	14
IOSP	7.2	1.5	1.5	1.0	1.5	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	0.5	0.5	13
IOVA	5.2	2.0	1.5	1.0	0.0	2.0	1.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	2.0	13
IPAR	6.3	1.0	1.5	1.0	0.5	1.0	1.0	1.5	1.0	1.5	2.0	1.0	2.0	1.5	2.0	0.5	13
IPGP	5.5	1.5	2.0	1.0	0.0	0.0	2.0	2.0	1.0	0.5	2.0	1.0	1.0	0.5	2.0	0.0	13
IPX	4.2	1.5	2.0	1.0	1.5	0.0	2.0	1.0	1.0	0.0	0.5	1.0	1.0	0.0	0.0	0.0	13
IQ.US	3.5	1.5	2.0	1.0	0.5	0.0	2.0	1.5	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	13
IRD	5.5	2.0	2.0	1.0	0.5	2.0	1.0	0.0	1.0	0.0	1.5	1.0	1.0	0.0	1.5	2.0	14
IRDM	6.5	1.5	0.0	1.0	1.5	1.0	2.0	0.5	1.0	1.5	2.0	2.0	1.0	1.0	1.5	2.0	13
IREN	5.7	1.5	2.0	1.0	0.0	2.0	1.0	2.0	1.5	0.0	1.5	1.0	1.0	0.0	0.5	2.0	14
IRMD	6.7	1.5	2.0	1.0	1.0	0.0	2.0	1.5	1.0	1.5	1.5	1.0	1.0	2.0	2.0	1.0	13
IRON	5.3	2.0	2.0	1.0	0.0	1.0	1.5	1.0	1.0	0.0	2.0	1.0	1.0	0.0	1.0	1.5	14
IRTC	5.8	2.0	2.0	1.0	1.0	1.0	2.0	2.0	1.5	0.0	2.0	1.0	1.0	0.5	0.5	0.0	14
ISPR	5.0	1.5	2.0	1.0	1.5	1.0	2.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	12
ISRG	6.3	2.0	2.0	1.0	1.5	0.0	1.5	2.0	2.0	1.5	2.0	1.0	1.0	1.5	0.0	0.0	14
ITG	6.2	2.0	2.0	1.0	2.0	1.0	2.0	0.5	1.0	1.0	2.0	2.0	1.0	1.0	0.0	0.0	11
ITRI	7.0	2.0	2.0	1.0	0.5	2.0	1.5	2.0	1.0	1.5	2.0	2.0	2.0	1.0	0.5	0.0	13
ITRN	8.2	1.5	2.0	1.0	2.0	1.0	2.0	1.5	1.0	2.0	1.5	2.0	2.0	1.5	1.5	2.0	13
IVVD	5.0	2.0	2.0	1.0	0.5	1.0	2.0	0.5	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	14
IXHL	5.0	1.5	2.0	1.0	1.0	1.0	2.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	1.5	0.0	13
JACK	3.7	1.0	1.5	1.0	0.0	0.0	1.0	0.5	1.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0	12
JAKK	7.7	1.5	1.5	1.0	1.5	1.0	2.0	2.0	1.0	1.0	1.5	2.0	2.0	1.0	2.0	2.0	13
JANX	4.8	2.0	2.0	1.0	0.5	1.5	0.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	0.5	0.0	13
JAZZ	7.8	2.0	2.0	1.0	1.0	1.0	2.0	2.0	1.5	1.5	2.0	2.0	2.0	1.0	0.5	2.0	14
JBHT	7.3	1.5	1.5	1.0	1.5	1.0	1.5	1.5	1.0	1.5	2.0	1.0	2.0	1.0	2.0	2.0	13
JBIO	5.3	2.0	2.0	1.0	0.5	1.0	0.5	0.0	1.0	1.0	2.0	1.0	1.0	1.0	0.0	2.0	11
JBLU	3.5	1.0	2.0	1.0	0.0	0.0	1.5	0.5	0.0	0.0	2.0	0.0	1.0	0.0	1.5	0.0	14
JBSS	6.5	1.5	2.0	1.0	1.0	0.0	2.0	1.5	1.0	1.5	2.0	2.0	1.0	1.5	0.5	1.0	13
JD.US	5.2	2.0	2.0	1.0	2.0	0.0	1.0	2.0	1.0	1.0	0.5	1.0	1.0	0.5	0.5	0.0	14
JJSF	7.3	2.0	2.0	1.0	0.5	2.0	2.0	1.5	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	13
JKHY	6.2	1.5	1.5	1.0	1.0	2.0	1.5	2.0	0.5	1.5	2.0	1.0	1.0	1.5	0.0	0.5	14
JOYY	6.8	1.5	2.0	1.0	1.0	2.0	2.0	2.0	1.5	0.0	1.5	2.0	2.0	0.5	0.5	1.0	14
JRVR	4.7	1.0	1.5	1.0	1.5	0.0	2.0	0.0	1.0	0.5	2.0	1.0	1.0	0.5	1.0	0.0	13
JYNT	6.5	1.5	2.0	1.0	1.0	0.0	2.0	2.0	1.0	1.0	1.5	2.0	2.0	1.0	1.5	0.0	13
KDP	5.8	1.5	1.5	1.0	1.0	2.0	1.5	1.5	2.0	1.0	2.0	0.0	0.0	1.0	0.5	1.0	14
KMB	5.2	1.5	1.5	1.0	0.5	1.0	2.0	1.5	1.0	2.0	2.0	0.0	0.0	1.5	0.0	0.0	13
KHC	5.2	1.0	1.0	1.0	0.5	1.0	2.0	1.5	1.0	0.0	1.5	1.0	1.0	1.0	2.0	0.0	14
KLAC	7.7	1.5	2.0	1.0	1.5	1.0	1.0	1.5	1.5	2.0	2.0	2.0	2.0	2.0	0.0	2.0	14
KC	4.3	1.5	2.0	1.0	1.5	0.0	2.0	2.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	13
KTOS	5.2	2.0	2.0	1.0	1.0	0.0	0.5	2.0	1.5	0.5	2.0	1.0	1.0	0.5	0.5	0.0	14
KLRS	5.2	1.5	2.0	1.0	1.5	0.0	2.0	1.5	1.0	0.0	2.0	1.0	1.0	0.0	1.0	0.0	13
KRNT	5.8	2.0	2.0	1.0	2.0	2.0	1.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.5	13
KNSL	5.3	1.0	1.0	1.0	0.5	2.0	2.0	1.5	1.0	2.0	2.0	0.0	0.0	1.0	1.0	0.0	13
KLIC	7.0	1.5	2.0	1.0	1.5	1.0	2.0	2.0	1.0	1.0	2.0	1.0	1.0	1.5	0.5	2.0	13
KLTR	5.8	1.5	2.0	1.0	2.0	2.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0	0.5	2.0	0.5	13
KRYS	7.3	2.0	1.5	1.0	0.5	2.0	1.5	2.0	1.0	1.5	2.0	1.0	1.0	1.5	1.5	2.0	13
KEEL	4.8	2.0	2.0	1.0	0.5	1.0	1.0	0.0	1.0	0.0	1.5	1.0	1.0	0.0	0.5	2.0	13
KRUS	5.2	1.5	2.0	1.0	0.0	0.0	1.0	2.0	1.0	0.0	2.0	1.0	2.0	0.0	2.0	0.0	13
KYMR	5.2	2.0	1.5	1.0	0.5	2.0	1.0	0.5	0.5	0.0	2.0	1.0	1.0	0.0	0.5	2.0	14
KNSA	6.5	2.0	2.0	1.0	0.5	2.0	1.5	0.5	1.0	1.0	2.0	1.0	1.0	1.5	0.5	2.0	13
KURA	5.2	2.0	2.0	1.0	0.5	2.0	0.5	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.5	2.0	13
KROS	4.5	1.5	2.0	1.0	1.0	1.0	1.5	0.0	1.0	0.0	2.0	1.0	1.0	0.0	0.5	0.0	13
KALU	7.2	0.5	0.5	1.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	0.5	2.0	13
KELYA.US	6.5	1.5	2.0	1.0	1.5	2.0	2.0	0.0	1.0	0.0	2.0	1.0	2.0	0.5	1.5	1.5	13
KE	5.8	1.5	1.5	1.0	1.0	1.0	2.0	0.5	1.0	0.5	2.0	2.0	2.0	1.0	0.5	0.0	13
KIDS	5.7	2.0	2.0	1.0	1.5	1.0	1.0	1.5	1.0	0.0	1.5	1.0	1.0	0.0	2.0	0.5	13
KRNY	6.5	1.5	1.5	1.0	1.5	2.0	2.0	0.5	1.0	0.5	2.0	1.0	1.0	0.5	1.5	2.0	11
KRT	7.5	1.0	0.0	1.0	1.5	2.0	2.0	2.0	1.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	13
KOPN	7.2	1.5	2.0	1.0	0.5	2.0	1.5	2.0	1.0	1.5	1.5	2.0	2.0	0.0	1.0	2.0	13
KOD	5.7	2.0	2.0	1.0	0.0	1.0	1.5	0.5	1.0	0.0	2.0	2.0	1.0	0.0	1.0	2.0	13
KRRO	5.0	2.0	2.0	1.0	0.5	2.0	0.5	2.0	1.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	13
KSPI	7.0	1.5	1.5	1.0	2.0	2.0	2.0	0.5	1.0	2.0	1.0	1.0	1.0	1.5	2.0	1.0	13
KYIV	7.2	2.0	2.0	1.0	1.0	2.0	1.5	1.5	1.0	1.0	0.5	1.0	2.0	1.5	2.0	1.5	13
KLRA	5.7	2.0	2.0	1.0	1.5	0.5	2.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	0.0	11
KARD	6.3	2.0	2.0	1.0	1.5	1.5	2.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	0.0	11
LAMR	5.7	1.5	1.5	1.0	1.0	1.0	2.0	1.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0	1.0	13
LAND	5.5	1.0	0.5	1.0	1.0	1.5	2.0	1.5	1.0	0.0	1.0	2.0	2.0	0.5	1.0	0.5	13
LASR	5.5	1.5	2.0	1.0	1.0	0.0	2.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	0.5	1.5	13
LAUR	6.8	1.5	1.5	1.0	1.5	1.0	2.0	2.0	1.0	2.0	2.0	0.0	1.0	1.5	1.0	1.5	13
LBRDK	3.8	1.5	1.5	1.0	1.5	1.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	13
LBTYA	4.7	1.0	1.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0	2.0	1.0	2.0	0.5	0.5	0.0	13
LBTYK	5.8	1.5	2.0	1.0	1.0	1.0	2.0	1.0	1.0	0.0	2.0	1.0	2.0	0.5	1.5	0.0	12
LCID	3.0	1.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.5	1.0	0.0	0.0	1.5	0.0	14
LE	6.0	1.5	2.0	1.0	0.5	0.0	2.0	2.0	1.0	2.0	1.0	2.0	0.0	1.0	2.0	0.0	14
LECO	7.7	2.0	1.5	1.0	1.5	2.0	1.5	1.5	1.0	2.0	2.0	2.0	2.0	1.5	0.5	1.0	13
LEGN	2.8	1.5	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	1.0	1.0	0.0	0.5	0.0	14
LENZ	3.8	1.5	2.0	1.0	0.0	1.0	0.0	0.5	1.0	0.0	2.0	1.0	1.0	0.0	0.5	0.0	13
LFCR	5.2	2.0	2.0	1.0	1.0	0.0	2.0	0.0	1.0	1.0	2.0	1.0	1.0	1.0	0.5	0.0	12
LFMD	3.5	1.5	2.0	1.0	0.5	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.5	0.0	13
LFST	7.0	2.0	1.0	1.0	1.0	2.0	2.0	2.0	1.0	0.5	2.0	1.0	2.0	1.0	0.5	2.0	14
LFTO	7.0	2.0	2.0	1.0	1.5	0.5	1.5	2.0	1.5	1.0	2.0	1.0	2.0	1.5	1.5	0.0	13
LFUS	7.2	1.5	2.0	1.0	1.0	2.0	2.0	1.5	1.0	0.0	2.0	2.0	2.0	1.0	0.5	2.0	13
LGN	6.0	2.0	2.0	1.0	1.0	0.0	1.0	2.0	1.0	0.0	2.0	1.0	2.0	1.0	0.0	2.0	14
LGND	6.8	2.0	2.0	1.0	0.5	1.0	2.0	2.0	1.0	1.5	2.0	1.0	1.0	1.0	0.5	2.0	13
LGVN	4.0	1.5	0.0	1.0	1.0	0.0	2.0	0.5	1.0	0.0	0.5	2.0	1.0	0.0	1.5	0.0	13
LI	4.2	1.0	1.5	1.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	14
LIDR	4.8	1.5	2.0	1.0	1.5	1.0	2.0	1.5	1.0	0.0	0.5	1.0	1.0	0.0	0.5	0.0	13
LIF	5.7	2.0	2.0	1.0	0.5	0.0	2.0	2.0	1.0	2.0	1.5	1.0	1.0	0.5	0.5	0.0	13
LIFE	6.5	2.0	0.5	1.0	1.5	1.0	1.5	2.0	1.0	0.0	1.5	2.0	2.0	0.0	1.5	2.0	13
LILA	6.7	1.5	2.0	1.0	1.5	2.0	2.0	2.0	0.0	0.0	2.0	1.0	1.0	0.5	1.5	2.0	14
LILAK	5.5	1.0	0.5	1.0	1.5	2.0	1.0	0.0	1.0	0.0	2.0	1.0	1.0	0.5	2.0	2.0	13
LIME	7.0	2.0	1.0	1.0	1.0	1.0	1.5	2.0	1.0	1.0	0.5	2.0	2.0	1.0	2.0	2.0	10
LIN	5.5	2.0	1.5	1.0	2.0	0.0	2.0	1.0	1.0	1.5	2.0	0.0	1.0	1.0	0.0	0.5	14
LINC	6.0	1.5	2.0	1.0	1.0	0.0	2.0	2.0	1.0	1.0	2.0	0.0	1.0	1.0	1.0	1.5	13
LIND	6.5	1.5	2.0	1.0	0.5	1.0	1.5	2.0	1.0	1.0	2.0	0.0	1.0	1.0	2.0	2.0	12
LINE	5.2	1.5	2.0	1.0	1.0	0.0	2.0	2.0	1.5	0.0	1.0	0.0	1.0	0.5	2.0	0.0	14
LITE	6.8	2.0	1.5	1.0	1.0	2.0	1.0	1.5	1.5	0.0	2.0	2.0	2.0	1.0	0.0	2.0	14
LIVN	7.3	2.0	1.5	1.0	1.0	1.0	2.0	2.0	2.0	1.5	2.0	1.0	2.0	1.0	0.0	2.0	14
LKFN	5.2	1.0	1.5	1.0	0.5	1.0	2.0	1.5	1.0	1.0	2.0	1.0	1.0	0.5	0.5	0.0	11
LKFT	5.3	1.0	0.5	1.0	1.0	0.0	2.0	2.0	1.0	1.5	0.5	1.0	1.0	1.5	2.0	0.0	13
LKQ	5.3	2.0	2.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	0.0	0.0	14
LMAT	5.5	1.0	2.0	1.0	1.0	0.0	1.5	1.5	1.0	1.5	2.0	1.0	1.0	1.0	1.0	0.0	14
LMB	6.0	2.0	2.0	1.0	1.0	0.0	1.5	2.0	0.0	1.5	2.0	1.0	2.0	1.0	1.0	0.0	14
LMNR.US	5.5	1.5	2.0	1.0	1.5	2.0	2.0	0.0	1.0	0.0	1.5	2.0	1.0	0.0	1.0	0.0	13
LMRI	6.2	2.0	2.0	1.0	1.0	1.5	2.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	2.0	0.0	12
LNT	4.5	1.5	1.5	1.0	0.5	0.0	2.0	1.5	1.0	1.0	2.0	0.0	0.0	1.0	0.0	0.5	13
LNTH	6.2	1.0	1.5	1.0	0.5	1.0	2.0	2.0	0.0	1.5	2.0	1.0	1.0	1.5	0.5	2.0	14
LNWO	6.2	1.5	2.0	1.0	0.5	1.0	2.0	1.5	0.0	2.0	0.5	2.0	2.0	1.5	0.5	0.5	14
LOB	6.0	1.5	1.5	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	0.5	2.0	0.5	12
LOCO	6.0	1.5	2.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	2.0	0.0	0.0	1.0	0.5	2.0	13
LOGI	6.0	1.0	1.5	1.0	1.0	0.0	1.0	2.0	1.0	2.0	2.0	2.0	2.0	1.5	0.0	0.0	13
LOPE	7.0	2.0	2.0	1.0	1.0	1.0	2.0	1.5	1.0	2.0	2.0	2.0	1.0	2.0	0.5	0.0	14
LOVE	5.8	2.0	2.0	1.0	0.0	1.0	1.5	2.0	1.0	0.5	2.0	2.0	1.0	0.5	1.0	0.0	13
LPLA.US	6.5	2.0	1.5	1.0	1.5	2.0	1.0	1.5	1.0	1.5	2.0	2.0	1.0	1.0	0.0	0.5	14
LQDA	7.8	2.0	2.0	1.0	0.5	1.0	1.5	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.5	2.0	13
LQDT	8.3	1.5	2.0	1.0	1.5	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	13
LRCX	7.3	2.0	2.0	1.0	1.5	1.0	0.0	1.5	1.0	2.0	2.0	2.0	2.0	2.0	0.0	2.0	14
LSCC	6.3	2.0	2.0	1.0	1.0	1.0	2.0	1.5	1.0	0.5	2.0	1.0	1.0	1.0	0.0	2.0	13
LSTR	6.3	1.5	1.5	1.0	1.0	1.0	1.5	0.5	1.5	1.0	2.0	2.0	2.0	1.0	0.0	1.5	14
LTRX	5.3	2.0	2.0	1.0	1.0	0.0	1.0	2.0	1.0	0.0	1.5	1.0	1.0	0.0	1.5	1.0	13
LULU	5.3	1.0	1.0	1.0	1.0	0.0	0.5	2.0	0.5	2.0	2.0	2.0	1.0	1.5	0.5	0.0	14
LUNG	5.8	2.0	2.0	1.0	1.5	2.0	0.5	2.0	1.0	0.0	1.5	1.0	1.0	0.0	0.5	1.5	13
LUNR	4.8	1.5	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	2.0	2.0	0.0	1.0	2.0	13
LWAY	6.5	1.5	2.0	1.0	1.0	1.0	2.0	0.0	1.0	1.0	1.5	2.0	2.0	1.5	2.0	0.0	13
LXRX	5.8	1.5	2.0	1.0	0.5	1.0	2.0	2.0	1.0	0.0	2.0	1.0	1.0	0.0	0.5	2.0	13
LYEL	4.3	1.5	2.0	1.0	1.0	0.0	0.5	0.0	1.0	0.0	1.5	1.0	1.0	0.0	2.0	0.5	13
LYFT	4.5	1.0	2.0	1.0	0.5	1.0	0.5	2.0	1.0	2.0	2.0	0.0	0.0	0.0	0.5	0.0	14
LYTS	6.8	2.0	2.0	1.0	1.0	0.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	1.5	0.0	13
LZ	4.5	1.5	2.0	1.0	0.5	0.0	1.0	0.5	1.0	1.0	2.0	0.0	1.0	1.0	1.0	0.0	13
AAF.L	7.2	1.5	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.5	0.0	0.0	1.5	2.0	2.0	13
AAL.L	6.8	2.0	1.0	1.0	1.0	2.0	2.0	1.0	1.0	0.0	1.5	2.0	2.0	1.0	1.0	2.0	12
ABDN.L	5.7	1.0	1.0	1.0	1.0	2.0	2.0	1.0	1.5	1.0	1.0	1.0	1.0	0.5	0.5	1.5	12
ABF.L	5.5	0.5	0.5	1.0	1.0	2.0	2.0	1.0	1.0	1.0	0.5	2.0	1.0	1.0	2.0	0.0	12
ADM.L	6.3	1.5	1.5	1.0	1.0	2.0	1.5	1.0	0.5	2.0	1.5	1.0	1.0	1.0	1.5	1.0	12
AEP.L	7.2	1.5	2.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	0.5	2.0	1.0	1.5	2.0	2.0	11
AJB.L	6.0	0.5	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.5	1.0	11
ALFA.L	6.7	1.5	2.0	1.0	1.0	0.0	2.0	1.0	1.0	2.0	0.5	2.0	2.0	2.0	2.0	0.0	11
AML.L	3.5	1.0	1.0	1.0	1.0	0.0	2.0	1.0	1.0	0.0	0.5	0.0	0.0	0.0	2.0	0.0	11
